,Model,train_rmse,valid_rmse,test_rmse,train_time,epoch,batch,neuron
0,LSTM_LSTM_reg,0.04629381239936575,0.047873430820022836,0.04751400884032256,44217.95,50,32,10
0,LSTM_LSTM_reg,0.045627887570675645,0.04972750587074224,0.04987507150091989,50279.75,50,32,50
0,LSTM_LSTM_reg,0.11799323374409625,0.11853249018496226,0.12198918466341838,55602.13,50,32,200
0,LSTM_LSTM_reg,0.04213181778507705,0.046170869177459516,0.04815401781196289,6243.71,50,256,10
0,LSTM_LSTM_reg,0.03492169719090795,0.0430870630049828,0.046567393199443356,6534.28,50,256,50
0,LSTM_LSTM_reg,0.08601727416047751,0.08751660249054678,0.08588062485912601,7913.74,50,256,200
0,LSTM_LSTM_reg,0.042918260745045074,0.045687085248850644,0.04650666816412321,1653.02,50,1024,10
0,LSTM_LSTM_reg,0.041730337790628895,0.045378118689246606,0.04674154839062116,2151.48,50,1024,50
0,LSTM_LSTM_reg,0.04723537834512922,0.04792550282196926,0.04738547029323826,2987.24,50,1024,200
