,Model,train_rmse,valid_rmse,24h_pred_rmse,train_time
0,LSTM_GRU,0.030642353366256786,0.09875179960277007,0.036079882086748005,49.46
0,LSTM_LSTM,0.03832332577659282,0.10699063267852132,0.04717423711638968,41.76
